location,total_sqft,bath,balcony,price,oda,metrekare,price_per_m2
other,1200.0,1.0,0.0,65.0,1,111.4836,583.0453986057142
other,1800.0,3.0,0.0,95.0,3,167.2254,568.095516590183
other,2045.0,3.0,2.0,108.0,3,189.986635,568.4610393778488
Sonnenahalli,1268.0,2.0,1.0,56.0,2,117.801004,475.37795178723604
Kambipura,883.0,2.0,1.0,39.0,2,82.033349,475.4164065641158
Yelahanka,1600.0,3.0,3.0,100.0,3,148.6448,672.744690698901
Thanisandra,1056.0,2.0,2.0,70.0,2,98.105568,713.517096195804
KR Puram,1204.0,2.0,2.0,58.0,2,111.855212,518.5274692430067
other,1410.0,2.0,1.0,54.0,3,130.99323,412.2350445133691
Hennur Road,1460.0,2.0,1.0,80.3,2,135.63838,592.0153278150328
Dodda Nekkundi,1100.0,2.0,1.0,41.18,2,102.1933,402.96183800699265
other,1310.0,2.0,1.0,88.0,2,121.70293,723.0721561099639
Sector 2 HSR Layout,1600.0,3.0,2.0,90.0,3,148.6448,605.4702216290109
other,1250.0,2.0,2.0,55.0,2,116.12875,473.6122622520263
Sarjapur  Road,1665.0,3.0,2.0,74.93,3,154.683495,484.4085013724315
Uttarahalli,1345.0,2.0,1.0,57.0,3,124.95453499999999,456.16591666721024
other,2000.0,5.0,2.0,240.0,5,185.806,1291.66980614189
Singasandra,1416.0,2.0,2.0,67.0,2,131.550648,509.3095398511454
HSR Layout,1145.0,2.0,2.0,46.0,2,106.373935,432.4367618815643
Munnekollal,7200.0,10.0,3.0,200.0,10,668.9016,298.99764031062267
Jigani,1231.0,3.0,2.0,58.0,3,114.363593,507.15440533597086
Yelahanka,1664.0,3.0,0.0,73.95,3,154.590592,478.3602872806128
TC Palaya,2000.0,3.0,1.0,76.0,3,185.806,409.0287719449318
Rajiv Nagar,972.0,2.0,2.0,43.0,2,90.301716,476.181427161362
other,4500.0,4.0,3.0,345.0,4,418.0635,825.2334872573186
Bellandur,1185.0,2.0,1.0,47.39,2,110.09005499999999,430.46576732112635
Green Glen Layout,1750.0,3.0,2.0,81.0,3,162.58025,498.21549665472895
Balagere,1007.0,2.0,1.0,68.0,2,93.553321,726.858215968624
Rajaji Nagar,1700.0,3.0,2.0,200.0,3,157.9351,1266.3429471979312
Whitefield,1250.0,2.0,2.0,85.0,2,116.12875,731.9462234804043
other,1200.0,2.0,1.0,54.0,2,111.4836,484.37617730320875
Horamavu Agara,994.0,2.0,1.0,42.28,2,92.345582,457.84540076860424
Ramamurthy Nagar,1150.0,2.0,2.0,40.0,2,106.83845,374.39704525851886
Thanisandra,1220.0,2.0,2.0,46.0,2,113.34166,405.85253471671405
other,1441.0,2.0,1.0,115.0,2,133.873223,859.0216730645232
Old Madras Road,1157.0,2.0,2.0,47.32,2,107.488771,440.23203130678644
other,1300.0,6.0,3.0,150.0,6,120.7739,1241.9901982133558
Thigalarapalya,1400.0,2.0,2.0,105.0,2,130.0642,807.2936288386812
Tindlu,1370.07,3.0,1.0,65.0,3,127.28361321,510.6706068499106
Magadi Road,1200.0,4.0,1.0,130.0,5,111.4836,1166.0907972114285
Judicial Layout,900.0,2.0,1.0,40.0,2,83.6127,478.39622449699624
other,418.0,1.0,1.0,17.0,1,38.833454,437.7668800720121
other,1200.0,3.0,1.0,80.0,3,111.4836,717.5943367454944
ISRO Layout,1200.0,2.0,3.0,43.0,2,111.4836,385.70695600070326
Talaghattapura,1062.0,2.0,1.0,42.48,2,98.662986,430.5566020472966
Kanakpura Road,1120.0,2.0,1.0,51.0,2,104.05136,490.14256036634214
Bannerghatta Road,1012.0,2.0,1.0,44.0,2,94.017836,467.9963065731485
other,1500.0,2.0,1.0,200.0,3,139.3545,1435.1886734909888
other,675.0,2.0,2.0,13.5,2,62.709525,215.2783010236483
Kanakpura Road,1430.0,2.0,2.0,78.0,2,132.85129,587.1226391554045
Channasandra,1195.0,2.0,1.0,56.0,3,111.019085,504.4177764570839
Old Madras Road,2640.0,5.0,1.0,150.0,3,245.26391999999998,611.5860824535464
Bisuvanahalli,1075.0,2.0,1.0,42.0,3,99.870725,420.5436578136386
Hennur Road,1570.0,3.0,0.0,75.99,3,145.85771,520.9872004709247
Kammanahalli,782.0,4.0,2.0,85.0,6,72.650146,1169.9907664328712
Sonnenahalli,1011.0,2.0,1.0,59.0,2,93.924933,628.1612146585188
7th Phase JP Nagar,1450.0,2.0,1.0,102.0,3,134.70935,757.1857484280044
Sarjapur  Road,1129.0,2.0,1.0,69.0,2,104.887487,657.8477754929909
Sarjapura - Attibele Road,1126.0,2.0,1.0,36.0,2,104.608778,344.13937996675577
Sarjapur  Road,1180.0,2.0,2.0,45.0,3,109.62554,410.4882858501769
other,600.0,4.0,2.0,125.0,3,55.7418,2242.48230232967
Bannerghatta,940.0,4.0,2.0,45.0,4,87.32882,515.2938056417114
Hennur Road,1933.0,3.0,2.0,140.0,3,179.581499,779.5903296252137
TC Palaya,1082.0,2.0,2.0,64.0,2,100.521046,636.6825908277954
LB Shastri Nagar,2400.0,8.0,1.0,250.0,8,222.9672,1121.241151164835
other,610.0,1.0,0.0,28.0,1,56.67083,494.08134661165184
Raja Rajeshwari Nagar,1560.0,4.0,1.0,160.0,4,144.92867999999999,1103.9912873007606
Kathriguppe,1300.0,3.0,3.0,77.99,3,120.7739,645.7521037243974
Kudlu Gate,3850.0,6.0,0.0,205.0,4,357.67655,573.1435286993234
CV Raman Nagar,1125.0,2.0,1.0,46.0,2,104.515875,440.1245265372366
other,2400.0,7.0,2.0,107.0,6,222.9672,479.8912126985494
Kengeri Satellite Town,777.4,2.0,0.0,25.0,2,72.2227922,346.15111432925187
Battarahalli,2500.0,3.0,1.0,65.0,4,232.2575,279.86179133074285
other,1864.0,3.0,2.0,120.0,3,173.171192,692.955904582559
Whitefield,1115.0,2.0,1.0,51.91,2,103.586845,501.1254083469769
Kengeri,400.0,1.0,1.0,25.0,1,37.1612,672.744690698901
Rajaji Nagar,1200.0,2.0,1.0,70.0,2,111.4836,627.8950446523077
Ananth Nagar,992.0,2.0,2.0,24.8,2,92.159776,269.0978762795604
other,950.0,2.0,3.0,57.0,2,88.25785,645.834903070945
R.T. Nagar,1500.0,4.0,3.0,185.0,4,139.3545,1327.5495229791645
Bellandur,1200.0,2.0,1.0,62.0,2,111.4836,556.1356109777582
GM Palaya,1735.0,3.0,2.0,70.0,3,161.186705,434.2789934194635
BTM 2nd Stage,1750.0,3.0,3.0,172.0,3,162.58025,1057.9390793162145
HSR Layout,1009.0,2.0,2.0,56.0,2,93.739127,597.4026192925821
Jalahalli,1470.0,2.0,3.0,102.0,3,136.56741,746.8839015106166
Bannerghatta Road,1527.0,3.0,2.0,115.0,3,141.862881,810.6419324728081
other,985.0,2.0,1.0,45.0,2,91.509455,491.75246426721696
Chandapura,3300.0,4.0,2.0,135.0,4,306.5799,440.34197936655335
Whitefield,1277.0,2.0,1.0,77.0,2,118.637131,649.0379474871152
other,1100.0,2.0,1.0,62.0,2,102.1933,606.6933937939181
Whitefield,1820.0,3.0,2.0,140.0,3,169.08346,827.9934654755705
other,1530.0,3.0,3.0,87.0,4,142.14159,612.0657578123335
Banashankari,1886.0,3.0,2.0,205.0,3,175.215058,1169.9907664328714
other,1200.0,2.0,0.0,190.0,3,111.4836,1704.2865497705493
Jakkur,1880.0,4.0,2.0,110.0,3,174.65764,629.8035402287584
Hennur,1255.0,2.0,2.0,52.35,2,116.593265,448.9967752425494
Kanakpura Road,700.0,2.0,1.0,36.0,2,65.0321,553.5727740608099
Somasundara Palya,1140.0,2.0,2.0,46.0,2,105.90942,434.3334143459571
Electronic City Phase II,1025.0,2.0,1.0,29.6,2,95.225575,310.8408639170727
Whitefield,3453.0,4.0,2.0,247.0,4,320.794059,769.9643839102395
Uttarahalli,1490.0,2.0,2.0,59.6,3,138.42547,430.5566020472967
other,1200.0,4.0,2.0,165.0,4,111.4836,1480.0383195375823
Sarjapur  Road,1850.0,3.0,2.0,140.0,3,171.87055,814.5665444138044
Kaikondrahalli,1250.0,2.0,1.0,78.0,2,116.12875,671.6682991937828
other,2400.0,3.0,1.0,108.0,4,222.9672,484.37617730320875
Kodihalli,3522.0,5.0,3.0,716.0,4,327.204366,2188.2348599223765
Jalahalli,1244.0,2.0,2.0,88.0,2,115.571332,761.4345052283381
Kumaraswami Layout,623.0,4.0,1.0,75.0,4,57.878569,1295.8164186816714
Kengeri Satellite Town,1025.0,2.0,1.0,28.57,2,95.225575,300.0244419632016
Sarjapur  Road,1034.0,2.0,1.0,38.0,2,96.061702,395.57908311888957
Kengeri Satellite Town,1191.0,2.0,2.0,33.34,3,110.647473,301.3173197367101
Kasavanhalli,1719.0,3.0,2.0,71.0,3,159.700257,444.5828787864756
7th Phase JP Nagar,1035.0,2.0,1.0,39.33,2,96.154605,409.0287719449318
2nd Stage Nagarbhavi,1500.0,3.0,2.0,230.0,4,139.3545,1650.466974514637
Hosa Road,1470.0,2.0,2.0,84.22,3,136.56741,616.6917861296483
Yelahanka,1140.0,2.0,1.0,50.66,2,105.90942,478.33327762535197
Harlur,1752.12,3.0,2.0,125.0,3,162.77720435999998,767.9207938941408
other,600.0,6.0,2.0,80.0,6,55.7418,1435.1886734909888
2nd Stage Nagarbhavi,600.0,3.0,1.0,84.0,4,55.7418,1506.9481071655382
Old Madras Road,2990.0,3.0,2.0,170.0,3,277.77997,611.9951701341173
Bannerghatta Road,1660.0,3.0,2.0,85.0,3,154.21898,551.164324909943
Electronic City,1275.0,3.0,3.0,63.43,3,118.451325,535.4942209384319
Bommasandra Industrial Area,1365.0,3.0,1.0,52.81,3,126.812595,416.4412848739512
other,1200.0,2.0,0.0,90.0,3,111.4836,807.2936288386812
Banashankari Stage VI,1392.0,3.0,1.0,69.46,3,129.320976,537.1131748959272
Whitefield,1245.0,2.0,1.0,59.76,2,115.664235,516.667922456756
Rayasandra,1200.0,3.0,1.0,65.0,5,111.4836,583.0453986057142
Yeshwanthpur,1162.0,2.0,2.0,64.08,2,107.953286,593.5900830290612
Singasandra,1476.0,2.0,1.0,73.0,3,137.124828,532.3616522603769
KR Puram,700.0,1.0,1.0,21.5,1,65.0321,330.6059622863171
other,3600.0,6.0,1.0,170.0,6,334.4508,508.2959885280585
Jigani,943.0,2.0,2.0,48.0,2,87.607529,547.8981150124665
Pai Layout,1150.0,2.0,1.0,170.0,2,106.83845,1591.187442348705
Sarjapur  Road,1113.0,2.0,1.0,44.5,2,103.401039,430.36318039318735
Varthur,1615.0,3.0,2.0,69.43,3,150.038345,462.74837275764406
other,1279.0,2.0,3.0,100.0,2,118.822937,841.588354275404
other,1256.0,2.0,1.0,60.0,2,116.686168,514.1997635915167
Benson Town,1805.0,3.0,2.0,280.0,3,167.68991499999998,1669.7485951972724
Sompura,1350.0,3.0,1.0,65.0,3,125.41905,518.2625765384126
other,1525.0,3.0,2.0,68.63,3,141.677075,484.4114688279667
Rajaji Nagar,1357.0,2.0,1.0,123.0,2,126.069371,975.653317093174
Hebbal,1645.0,3.0,2.0,117.0,3,152.825435,765.5793683819712
Ardendale,1777.26,3.0,2.0,92.0,3,165.11278578,557.1948869095024
Bisuvanahalli,845.0,2.0,2.0,32.0,2,78.503035,407.627552234127
other,900.0,2.0,0.0,25.0,2,83.6127,298.99764031062267
Varthur,1210.0,2.0,1.0,64.15,2,112.41263,570.6654136639273
Electronic City Phase II,829.0,2.0,1.0,22.8,2,77.016587,296.0401244474778
Sarjapur  Road,1879.0,3.0,2.0,155.0,3,174.564737,887.9227423806676
Hosur Road,1250.0,2.0,2.0,50.0,3,116.12875,430.5566020472967
other,1200.0,2.0,2.0,35.0,4,111.4836,313.94752232615383
Marathahalli,1108.0,2.0,1.0,60.0,3,102.936524,582.8834865261235
Kanakpura Road,1401.0,3.0,2.0,69.0,3,130.157103,530.1285785378919
Sarjapur  Road,1157.0,2.0,1.0,75.0,3,107.488771,697.7473023670537
other,1185.0,2.0,1.0,42.66,2,110.09005499999999,387.500941842567
Green Glen Layout,1751.0,3.0,2.0,115.0,3,162.67315299999999,706.9390239211754
other,1550.0,3.0,1.0,250.0,5,143.99965,1736.1153308358735
Bannerghatta Road,1880.0,3.0,2.0,96.5,3,174.65764,552.5094693825017
Whitefield,1322.5,3.0,0.0,40.985,3,122.8642175,333.579628259139
Channasandra,1175.0,2.0,2.0,38.0,2,109.161025,348.1095931446228
Jalahalli,1407.0,2.0,1.0,98.49,2,130.714521,753.4740535827692
Yelachenahalli,1000.0,2.0,2.0,50.0,2,92.903,538.1957525591208
Electronic City,1518.0,3.0,3.0,75.0,3,141.026754,531.8139847422142
other,3600.0,4.0,2.0,300.0,4,334.4508,896.992920931868
Tumkur Road,1027.0,2.0,1.0,67.0,2,95.411381,702.2223061628256
other,3730.0,6.0,2.0,430.0,4,346.52819,1240.8802874017263
HSR Layout,1145.0,2.0,2.0,46.0,2,106.373935,432.4367618815643
Rajaji Nagar,1260.0,2.0,2.0,113.0,2,117.05778,965.3352387171533
Begur Road,1500.0,2.0,3.0,47.25,3,139.3545,339.0633241122461
Varthur,1737.0,2.0,1.0,57.32,3,161.372511,355.2029998467335
other,1600.0,4.0,1.0,120.0,3,148.6448,807.2936288386812
Hegde Nagar,1500.0,3.0,2.0,135.0,3,139.3545,968.7523546064174
other,1120.0,2.0,0.0,60.0,2,104.05136,576.6383063133437
Banashankari Stage V,1200.0,4.0,1.0,240.0,3,111.4836,2152.7830102364833
Hennur Road,1030.0,2.0,1.0,46.5,2,95.69009,485.9437377475557
Gubbalala,2500.0,6.0,1.0,88.0,6,232.2575,378.8898098016211
Kammasandra,1057.0,2.0,1.0,35.0,2,98.198471,356.42102818484824
Old Airport Road,2774.0,4.0,3.0,208.0,4,257.712922,807.0996145082706
Thanisandra,1460.0,2.0,2.0,38.5,2,135.63838,283.84296539076917
Hormavu,1075.0,2.0,1.0,53.7,2,99.870725,537.6951053474379
Mysore Road,1080.0,2.0,1.0,60.0,3,100.33524,597.9952806212453
Kodihalli,3626.0,5.0,3.0,788.0,4,336.866278,2339.2071319171932
Singasandra,1139.7,2.0,1.0,45.0,2,105.8815491,425.0032265536621
Whitefield,1074.0,2.0,1.0,42.8,2,99.777822,428.95303928361955
Whitefield,1200.0,2.0,1.0,46.13,2,111.4836,413.7828344258707
Sarjapur  Road,2425.0,5.0,1.0,175.0,4,225.289775,776.7773748275971
Sarjapur  Road,1323.0,2.0,2.0,74.0,2,122.910669,602.0632757275123
Hennur Road,1232.0,2.0,1.0,69.61,2,114.456496,608.1786742798766
Kalena Agrahara,900.0,2.0,1.0,40.0,2,83.6127,478.39622449699624
Sarjapura - Attibele Road,740.0,1.0,1.0,23.65,1,68.74822,344.0089067033299
Hebbal,1920.0,3.0,2.0,134.0,3,178.37376,751.2315712804394
Bannerghatta Road,1550.0,3.0,2.0,96.0,3,143.99965,666.6682870409754
Gunjur,1588.0,2.0,3.0,90.0,3,147.529964,610.0455633541671
Rajaji Nagar,2300.0,4.0,1.0,240.0,3,213.6769,1123.1911357755564
R.T. Nagar,3600.0,8.0,2.0,165.0,9,334.4508,493.3461065125274
other,1308.0,2.0,1.0,86.0,2,121.517124,707.7191853223912
Hennur,1340.0,2.0,2.0,54.27,3,124.49002,435.93855957288787
Kogilu,3280.0,9.0,3.0,450.0,10,304.72184,1476.7566381195388
other,2170.0,3.0,2.0,265.0,4,201.59951,1314.48732191859
Thanisandra,1719.0,3.0,2.0,135.0,3,159.700257,845.333642763017
Horamavu Agara,1107.83,2.0,1.0,41.51,2,102.92073049,403.3201066721267
Whitefield,1200.0,2.0,1.0,45.84,2,111.4836,411.18155495516834
Electronic City,1090.0,2.0,1.0,31.48,1,101.26427,310.86976679928665
other,1500.0,5.0,2.0,210.0,5,139.3545,1506.9481071655382
Jakkur,1660.0,3.0,2.0,104.0,3,154.21898,674.3657622427538
Nagavara,1247.0,2.0,1.0,58.56,2,115.850041,505.48104683018624
Thanisandra,1595.0,3.0,2.0,96.0,3,148.180285,647.8594638956188
Kaggadasapura,1175.0,2.0,2.0,50.0,2,109.161025,458.0389383481879
Old Airport Road,1184.0,2.0,1.0,78.0,2,109.997152,709.1092685745173
other,1100.0,2.0,2.0,55.0,2,102.1933,538.1957525591208
Kaval Byrasandra,935.0,2.0,0.0,78.0,2,86.864305,897.9522716494422
Yelahanka,1200.0,2.0,2.0,60.0,2,111.4836,538.1957525591208
Rajaji Nagar,2400.0,5.0,1.0,408.0,5,222.9672,1829.8655587010107
other,1000.0,2.0,1.0,45.0,2,92.903,484.3761773032087
Uttarahalli,1000.0,2.0,0.0,52.0,2,92.903,559.7235826614856
Yelahanka,1705.0,3.0,2.0,85.0,3,158.399615,536.6174658947245
Tumkur Road,1060.0,2.0,2.0,58.3,3,98.47718,592.0153278150328
Chikka Tirupathi,2325.0,4.0,1.0,120.0,4,215.999475,555.5569058674796
other,1347.0,2.0,2.0,55.0,3,125.14034099999999,439.50655368599325
other,1200.0,8.0,3.0,250.0,8,111.4836,2242.48230232967
Varthur,1402.0,2.0,2.0,95.0,2,130.250006,729.3665690886801
Whitefield,2280.0,4.0,2.0,125.0,3,211.81884,590.1269216657026
other,1225.0,2.0,2.0,71.05,2,113.806175,624.3070729685802
5th Phase JP Nagar,1080.0,2.0,1.0,53.0,2,100.33524,528.2291645487667
other,1919.0,3.0,0.0,300.0,3,178.280857,1682.7381528685382
Begur Road,1100.0,2.0,2.0,42.6,2,102.1933,416.8570738003372
Sarjapur  Road,2500.0,4.0,3.0,225.0,4,232.2575,968.7523546064175
Bannerghatta Road,1200.0,2.0,2.0,78.0,2,111.4836,699.6544783268571
Begur Road,1565.0,2.0,2.0,57.91,3,145.393195,398.2992463987053
other,1200.0,3.0,0.0,78.0,2,111.4836,699.6544783268571
Kothanur,1581.0,3.0,3.0,76.0,3,146.879643,517.4304515432408
Whitefield,2882.0,5.0,1.0,200.0,4,267.746446,746.9753678821941
TC Palaya,1440.0,5.0,2.0,97.0,5,133.78032,725.06927775326
other,2180.0,3.0,3.0,273.0,3,202.52854,1347.9581692535778
Abbigere,985.0,2.0,1.0,38.92,2,91.509455,425.3112424284463
Sarjapur,950.0,2.0,2.0,35.0,2,88.25785,396.56529135935216
other,1339.0,2.0,2.0,55.0,2,124.397117,442.1324330209357
other,1449.0,3.0,1.0,72.0,3,134.616447,534.852921797884
other,1200.0,4.0,2.0,180.0,4,111.4836,1614.5872576773625
other,1100.0,2.0,2.0,38.68,2,102.1933,378.4983947088508
Hoskote,1003.5,2.0,0.0,28.095,2,93.2281605,301.3574423148679
Kaval Byrasandra,2700.0,3.0,2.0,200.0,3,250.8381,797.3270408283271
other,1100.0,2.0,3.0,55.0,2,102.1933,538.1957525591208
Electronic City,1140.0,2.0,1.0,32.92,2,105.90942,310.8316521797589
Sarjapur,3009.0,3.0,2.0,330.0,3,279.545127,1180.4891880658683
other,3300.0,8.0,3.0,310.0,8,306.5799,1011.1556563231966
Chandapura,800.0,1.0,2.0,30.0,2,74.3224,403.6468144193406
Chikkabanavar,2000.0,4.0,0.0,65.0,5,185.806,349.8272391634285
other,1200.0,4.0,1.0,190.0,4,111.4836,1704.2865497705493
other,1300.0,2.0,3.0,95.0,2,120.7739,786.593792201792
Kanakpura Road,1220.0,2.0,2.0,60.0,2,113.34166,529.372871369627
Sarjapur  Road,2289.0,3.0,2.0,178.0,3,212.654967,837.0366444344561
Whitefield,1170.0,2.0,1.0,56.0,2,108.69651,515.1959340736882
other,1350.0,2.0,2.0,89.5,2,125.41905,713.6077015413528
Kambipura,883.0,2.0,1.0,45.0,2,82.033349,548.5573921893644
Thanisandra,1698.0,3.0,2.0,125.0,3,157.749294,792.3965732613675
Electronic City Phase II,2187.5,4.0,0.0,105.0,4,203.2253125,516.667922456756
Ambalipura,1060.0,2.0,1.0,58.5,2,98.47718,594.0462551831805
Somasundara Palya,1185.0,2.0,2.0,75.0,2,110.09005499999999,681.2604462773681
Padmanabhanagar,2051.0,3.0,1.0,180.0,3,190.544053,944.6634369638396
Vittasandra,1404.0,2.0,1.0,72.0,2,130.435812,551.9956436503803
Electronic City Phase II,1252.0,2.0,1.0,67.0,2,116.314556,576.0242080105606
Bannerghatta Road,1885.0,3.0,1.0,125.0,3,175.122155,713.7874702375608
Kaikondrahalli,3381.0,6.0,3.0,225.0,6,314.105043,716.3208774078803
Hormavu,980.0,2.0,2.0,42.0,2,91.04494,461.31064505067496
Rajaji Nagar,2500.0,3.0,3.0,340.0,3,232.2575,1463.8924469608087
Banashankari,1420.0,3.0,1.0,66.0,3,131.92226,500.2946432239715
other,2312.0,3.0,2.0,156.0,3,214.791736,726.2849255988136
other,1175.0,2.0,1.0,70.0,2,109.161025,641.2545136874631
other,1145.0,2.0,2.0,51.0,2,106.373935,479.4407577382561
Bhoganhalli,970.0,2.0,1.0,52.5,2,90.11591,582.5830311206978
Electronic City,1125.0,2.0,1.0,32.49,2,104.515875,310.8618666781482
Whitefield,1639.5,3.0,0.0,92.63,3,152.3144685,608.1497110039812
other,2150.0,3.0,3.0,240.0,3,199.74145,1201.5533080389675
Ramagondanahalli,1635.0,3.0,1.0,57.0,3,151.896405,375.2557540779191
Harlur,3425.0,3.0,1.0,320.0,3,318.192775,1005.6796544170433
Hennur Road,2950.0,4.0,3.0,253.0,4,274.06385,923.1425450675089
Jalahalli,1200.0,2.0,1.0,66.0,1,111.4836,592.015327815033
Kathriguppe,1335.0,2.0,2.0,73.43,3,124.025505,592.0556421036141
Hebbal,4450.0,6.0,0.0,449.0,4,413.41835,1086.0669343777315
Yeshwanthpur,1166.0,2.0,1.0,64.08,2,108.324898,591.5537534131811
Rajaji Nagar,2390.0,3.0,1.0,372.0,3,222.03817,1675.3876146610287
Shivaji Nagar,1460.0,2.0,1.0,90.0,3,135.63838,663.5290100043954
other,1690.0,3.0,3.0,50.0,3,157.00607,318.4590251829117
other,1386.0,3.0,2.0,93.0,4,128.763558,722.2540402308548
other,1090.0,2.0,2.0,32.0,2,101.26427,316.0048455393003
Thanisandra,1732.0,3.0,1.0,85.73,3,160.907996,532.7889361073144
Whitefield,1390.0,2.0,1.0,72.0,2,129.13517,557.5553120036935
Sector 2 HSR Layout,1095.0,2.0,1.0,85.41,2,101.728785,839.5853739922285
Kengeri,416.0,1.0,1.0,17.19,1,38.647648,444.787739735158
other,2400.0,2.0,3.0,50.0,3,222.9672,224.24823023296702
Yelahanka,1350.0,2.0,3.0,85.0,3,125.41905,677.727984704078
Bannerghatta Road,1453.0,2.0,2.0,73.0,3,134.988059,540.7885744916149
Thanisandra,1226.0,2.0,1.0,65.0,2,113.899078,570.6806511638312
Kasturi Nagar,784.0,2.0,2.0,165.0,4,72.835952,2265.3647748024214
Hegde Nagar,1168.0,2.0,1.0,68.0,3,108.510704,626.6662872263735
Bannerghatta,1776.0,3.0,2.0,124.0,3,164.99572799999999,751.534609429403
Whitefield,1634.0,3.0,2.0,68.0,3,151.803502,447.9475051899659
Hormavu,860.0,2.0,0.0,56.0,2,79.89658,700.9060963560643
other,2800.0,3.0,1.0,400.0,3,260.1284,1537.7021501689167
Nagasandra,1650.0,3.0,2.0,95.0,3,153.28995,619.7405635529269
Whitefield,1190.0,2.0,1.0,70.0,2,110.55457,633.1714735989657
JP Nagar,1133.0,2.0,1.0,33.99,2,105.259099,322.9174515354725
other,1559.0,3.0,2.0,62.0,3,144.835777,428.0710283343873
Horamavu Banaswadi,1448.0,4.0,0.0,118.0,3,134.523544,877.1698729554732
other,6652.0,6.0,1.0,510.0,4,617.990756,825.2550625530715
Kodichikkanahalli,976.0,2.0,1.0,50.0,2,90.673328,551.4300743433615
other,1350.0,4.0,3.0,240.0,4,125.41905,1913.5848979879852
Yelahanka,1590.0,2.0,2.0,54.0,3,147.71577,365.56692626657264
Binny Pete,2940.0,6.0,2.0,201.0,4,273.13482,735.9003147236958
Yelahanka,1633.0,3.0,2.0,110.0,3,151.710599,725.0647003245963
Ramagondanahalli,1151.0,2.0,2.0,46.0,2,106.931353,430.18253028183415
Kereguddadahalli,1400.0,2.0,2.0,42.0,3,130.0642,322.9174515354725
Uttarahalli,1037.0,2.0,1.0,36.0,2,96.340411,373.6749680256191
Thanisandra,1188.0,2.0,1.0,36.0,2,110.368764,326.1792439752247
other,1060.0,2.0,1.0,52.0,2,98.47718,528.0411157183827
Thigalarapalya,2215.0,4.0,2.0,162.0,3,205.780145,787.2479631113099
Hennur,1255.0,2.0,2.0,54.5,2,116.593265,467.43694843780213
other,2500.0,2.0,1.0,300.0,3,232.2575,1291.66980614189
Hormavu,1075.0,2.0,1.0,53.7,2,99.870725,537.6951053474379
Harlur,2569.0,5.0,3.0,180.0,4,238.667807,754.1863406823023
ITPL,900.0,2.0,1.0,27.0,2,83.6127,322.9174515354725
Kudlu Gate,1183.0,2.0,1.0,79.54,2,109.904249,723.7208818013943
HSR Layout,1100.0,2.0,2.0,44.0,2,102.1933,430.5566020472967
GM Palaya,1643.0,2.0,2.0,70.0,3,152.63962899999999,458.5965024849478
other,1500.0,2.0,2.0,120.0,3,139.3545,861.1132040945932
Jakkur,1291.0,2.0,1.0,75.0,2,119.93777299999999,625.3242671097454
Hennur,1150.0,3.0,2.0,80.0,3,106.83845,748.7940905170377
Electronic City,1060.0,2.0,1.0,55.0,2,98.47718,558.5050262405971
7th Phase JP Nagar,1575.0,2.0,2.0,110.0,3,146.322225,751.7654956381369
other,1200.0,4.0,1.0,160.0,5,111.4836,1435.1886734909888
other,1700.0,3.0,2.0,55.0,4,157.9351,348.2443104794311
Mahadevpura,1236.0,2.0,1.0,58.0,2,114.828108,505.10280984512957
Ramamurthy Nagar,1350.0,2.0,2.0,39.0,3,125.41905,310.9575459230476
Malleshwaram,2475.0,4.0,3.0,326.0,3,229.934925,1417.7924471456436
Electronic City,1200.0,2.0,1.0,34.66,2,111.4836,310.89774639498546
Hulimavu,1200.0,4.0,1.0,75.0,4,111.4836,672.7446906989011
Harlur,1225.0,2.0,2.0,56.0,2,113.806175,492.0646880540533
Thanisandra,1056.0,2.0,1.0,75.0,2,98.105568,764.4826030669329
9th Phase JP Nagar,1240.0,2.0,2.0,42.85,3,115.19972,371.96270963158594
Banashankari,1200.0,3.0,2.0,74.52,3,111.4836,668.439124678428
Kudlu Gate,1850.0,3.0,2.0,110.0,3,171.87055,640.0165706108463
other,3150.0,4.0,3.0,180.0,4,292.64445,615.0808600675666
other,1200.0,1.0,0.0,39.82,1,111.4836,357.18258111506987
other,1018.0,4.0,1.0,150.0,4,94.575254,1586.0385635337548
other,3520.0,6.0,1.0,460.0,5,327.01856,1406.6479896431567
Chandapura,1185.0,2.0,2.0,30.22,3,110.09005499999999,274.5025424866942
Jigani,918.0,2.0,2.0,56.0,2,85.284954,656.6222689174459
other,1330.0,2.0,2.0,68.0,3,123.56099,550.3355063762438
Munnekollal,1540.0,2.0,3.0,70.0,3,143.07062,489.26886596283714
Lakshminarayana Pura,1200.0,2.0,2.0,80.0,2,111.4836,717.5943367454944
other,927.0,2.0,2.0,37.0,2,86.121081,429.62767733953547
Sarjapur,2585.5,4.0,0.0,115.0,4,240.2007065,478.76628539391913
CV Raman Nagar,1400.0,2.0,2.0,78.0,3,130.0642,599.7038385658775
Hosur Road,1345.0,2.0,2.0,106.0,2,124.95453499999999,848.3085467846365
1st Phase JP Nagar,1900.0,3.0,1.0,400.0,4,176.5157,2266.087379196298
8th Phase JP Nagar,1510.0,2.0,3.0,80.0,2,140.28353,570.273645095757
Malleshwaram,302.0,2.0,1.0,25.0,2,28.056706,891.0525704621206
ITPL,1500.0,3.0,1.0,61.52,3,139.3545,441.46403596582815
Yelahanka,827.5,1.0,0.0,42.535,1,76.8772325,553.2847452592678
Vidyaranyapura,1100.0,2.0,2.0,72.0,3,102.1933,704.5471669864854
other,1200.0,3.0,1.0,68.0,3,111.4836,609.9551862336702
